id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,action_type-Fadeaway Bank shot,action_type-Running Layup Shot,action_type-Jump Bank Hook Shot,action_type-Driving Floating Jump Shot,action_type-Step Back Jump shot,action_type-Slam Dunk Shot,action_type-Tip Layup Shot,action_type-Driving Dunk Shot,action_type-Hook Shot,action_type-Running Alley Oop Layup Shot,action_type-Running Tip Shot,action_type-Running Pull-Up Jump Shot,action_type-Fadeaway Jump Shot,action_type-Putback Dunk Shot,action_type-Tip Dunk Shot,action_type-Running Reverse Layup Shot,action_type-Running Finger Roll Layup Shot,action_type-Putback Layup Shot,action_type-Step Back Bank Jump Shot,action_type-No Shot,action_type-Turnaround Jump Shot,action_type-Floating Jump shot,action_type-Jump Shot,action_type-Layup Shot,action_type-Reverse Layup Shot,action_type-Turnaround Fadeaway shot,action_type-Hook Bank Shot,action_type-Driving Jump shot,action_type-Cutting Dunk Shot,action_type-Driving Hook Shot,action_type-Running Alley Oop Dunk Shot,action_type-Alley Oop Layup shot,action_type-Turnaround Bank Hook Shot,action_type-Jump Bank Shot,action_type-Reverse Dunk Shot,action_type-Driving Floating Bank Jump Shot,action_type-Turnaround Fadeaway Bank Jump Shot,action_type-Running Dunk Shot,action_type-Tip Shot,action_type-Running Jump Shot,action_type-Running Hook Shot,action_type-Putback Slam Dunk Shot,action_type-Driving Bank Hook Shot,action_type-Turnaround Hook Shot,action_type-Cutting Finger Roll Layup Shot,action_type-Running Bank shot,action_type-Pullup Jump shot,action_type-Alley Oop Dunk Shot,action_type-Reverse Slam Dunk Shot,action_type-Running Slam Dunk Shot,action_type-Driving Bank shot,action_type-Driving Slam Dunk Shot,action_type-Running Reverse Dunk Shot,action_type-Pullup Bank shot,action_type-Jump Hook Shot,action_type-Driving Reverse Dunk Shot,action_type-Driving Finger Roll Layup Shot,action_type-Dunk Shot,action_type-Turnaround Bank shot,action_type-Driving Layup Shot,action_type-Cutting Layup Shot,action_type-Driving Reverse Layup Shot,action_type-Running Bank Hook Shot,action_type-Finger Roll Layup Shot,shot_zone_basic-Left Corner 3,shot_zone_basic-Right Corner 3,shot_zone_basic-Mid-Range,shot_zone_basic-In The Paint (Non-RA),shot_zone_basic-Restricted Area,shot_zone_basic-Backcourt,shot_zone_basic-Above the Break 3,shot_zone_range-16-24 ft.,shot_zone_range-Back Court Shot,shot_zone_range-24+ ft.,shot_zone_range-Less Than 8 ft.,shot_zone_range-8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,shot_zone_area-Right Side(R),shot_zone_area-Center(C),shot_zone_area-Left Side(L),shot_zone_area-Left Side Center(LC),shot_zone_area-Back Court(BC),shot_zone_area-Right Side Center(RC)
2403,Nene Hilario,Center,39,28.310256410256407,5.410256410256411,10.025641025641026,0.0,0.10256410256410256,2.8974358974358974,4.3076923076923075,1.5897435897435896,5.794871794871795,2.051282051282051,0.9743589743589743,1.0769230769230769,2.4615384615384617,2.41025641025641,13.717948717948717,2.4615384615384617,103.42820512820514,99.0153846153846,0.1246923076923077,0.8982051282051282,12.025641025641024,0.06625641025641026,0.2403076923076923,0.0,15.187179487179488,0.5378461538461539,0.5732307692307692,0.2364871794871795,95.55384615384614,0.1426666666666667,0,0,0,0,0.5255905511811023,0.4744094488188976,0.0,0.000984251968503937,0.00984251968503937,0.02066929133858268,0.03051181102362205,0.002952755905511811,0.021653543307086614,0.0,0.003937007874015748,0.0,0.045275590551181105,0.007874015748031496,0.003937007874015748,0.005905511811023622,0.0,0.001968503937007874,0.0,0.008858267716535433,0.007874015748031496,0.004921259842519685,0.001968503937007874,0.42618110236220474,0.005905511811023622,0.0,0.000984251968503937,0.024606299212598427,0.0,0.018700787401574805,0.01673228346456693,0.17716535433070865,0.0,0.000984251968503937,0.004921259842519685,0.002952755905511811,0.000984251968503937,0.012795275590551181,0.023622047244094488,0.02066929133858268,0.010826771653543307,0.0,0.005905511811023622,0.000984251968503937,0.013779527559055118,0.0,0.0,0.0,0.002952755905511811,0.0,0.0,0.000984251968503937,0.005905511811023622,0.0,0.0,0.0,0.0,0.010826771653543307,0.0,0.01968503937007874,0.001968503937007874,0.001968503937007874,0.005905511811023622,0.0,0.001968503937007874,0.0,0.0,0.002952755905511811,0.004921259842519685,0.0,0.36515748031496065,0.14468503937007873,0.4822834645669291,0.0,0.594488188976378,0.007874015748031496,0.18110236220472442,0.21653543307086615,0.007874015748031496,0.9921259842519685,0.702755905511811,0.0,0.05905511811023622,0.027559055118110236,0.13188976377952755,0.07874015748031496
2404,Chris Wilcox,Center,28,17.029166666666665,2.2857142857142856,3.8214285714285716,0.0,0.0,0.8571428571428571,1.3928571428571428,1.3571428571428572,3.0,0.42857142857142855,0.32142857142857145,0.39285714285714285,1.0714285714285714,2.2857142857142856,5.428571428571429,-1.6071428571428572,88.89999999999998,98.82499999999996,0.03171428571428571,0.17857142857142858,5.32142857142857,0.09417857142857146,0.1695357142857143,0.0,19.507142857142856,0.5216071428571428,0.5517142857142858,0.14871428571428574,95.14607142857142,0.056178571428571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,Caron Butler,Forward,73,29.357990867579908,4.383561643835616,10.917808219178083,1.36986301369863,3.9452054794520546,1.356164383561644,1.6849315068493151,0.6575342465753424,2.904109589041096,1.2054794520547945,0.1506849315068493,0.7945205479452054,1.273972602739726,1.9863013698630136,11.493150684931507,2.493150684931507,109.77301587301588,102.06666666666666,0.06142857142857146,0.6446031746031746,8.293650793650794,0.025269841269841272,0.1185079365079365,0.0,8.00952380952381,0.4596507936507937,0.4832698412698412,0.2044920634920635,91.81666666666666,0.06739682539682539,0,0,0,0,0.4087912087912088,0.5912087912087912,0.0,0.0,0.0,0.002197802197802198,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.008791208791208791,0.0,0.0,0.008791208791208791,0.0,0.0,0.0,0.006593406593406593,0.0,0.0,0.0,0.8813186813186813,0.002197802197802198,0.0,0.0,0.0,0.002197802197802198,0.008791208791208791,0.0,0.035164835164835165,0.0,0.0,0.0,0.0,0.0,0.004395604395604396,0.0,0.0,0.0,0.0,0.002197802197802198,0.0,0.004395604395604396,0.0,0.0,0.0,0.002197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002197802197802198,0.0,0.002197802197802198,0.0,0.0,0.0,0.0,0.0,0.004395604395604396,0.041758241758241756,0.3868131868131868,0.08351648351648351,0.008791208791208791,0.3802197802197802,0.03956043956043956,0.05934065934065934,0.008791208791208791,0.08351648351648351,0.512087912087912,0.0989010989010989,0.2967032967032967,0.5208791208791209,0.47912087912087914,0.23296703296703297,0.008791208791208791,0.24835164835164836,0.189010989010989,0.1824175824175824,0.13846153846153847
2407,Jared Jeffries,Forward,44,16.982954545454547,1.3636363636363635,3.409090909090909,0.06818181818181818,0.36363636363636365,1.1136363636363635,1.6363636363636365,1.7045454545454546,2.022727272727273,0.5681818181818182,0.5681818181818182,0.6818181818181818,0.6818181818181818,2.090909090909091,3.909090909090909,0.06818181818181818,96.16923076923077,94.27948717948719,0.04771794871794871,0.32487179487179485,8.728205128205127,0.10882051282051282,0.12179487179487179,0.0,12.315384615384612,0.4437692307692308,0.4726666666666668,0.12592307692307692,95.25564102564103,0.05961538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,Tayshaun Prince,Forward,63,33.13042328042328,5.333333333333333,12.666666666666666,0.5873015873015873,1.6507936507936507,1.4126984126984128,1.8253968253968254,1.1428571428571428,3.3174603174603177,2.4285714285714284,0.5079365079365079,0.42857142857142855,1.1746031746031746,1.2222222222222223,12.666666666666666,-3.7936507936507935,99.01111111111109,106.96031746031746,0.12595238095238098,1.30015873015873,14.282539682539685,0.03990476190476191,0.12563492063492065,0.0,6.904761904761906,0.4327142857142856,0.4579682539682539,0.20157142857142857,91.68507936507935,0.08612698412698412,0,0,0,0,0.44075829383886256,0.5592417061611374,0.0,0.001579778830963665,0.00315955766192733,0.037914691943127965,0.007898894154818325,0.0,0.001579778830963665,0.0,0.0315955766192733,0.001579778830963665,0.023696682464454975,0.0,0.0,0.007898894154818325,0.001579778830963665,0.0,0.0,0.004739336492890996,0.001579778830963665,0.00315955766192733,0.0,0.660347551342812,0.001579778830963665,0.0,0.0,0.014218009478672985,0.00315955766192733,0.022116903633491312,0.001579778830963665,0.07582938388625593,0.0,0.001579778830963665,0.0,0.00315955766192733,0.0,0.0,0.00315955766192733,0.004739336492890996,0.001579778830963665,0.0,0.001579778830963665,0.0,0.0,0.0,0.001579778830963665,0.004739336492890996,0.009478672985781991,0.0,0.0,0.0,0.007898894154818325,0.0,0.0,0.0,0.0,0.03317535545023697,0.0,0.004739336492890996,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.009478672985781991,0.06003159557661927,0.03317535545023697,0.05055292259083728,0.0,0.5244865718799369,0.15955766192733017,0.1721958925750395,0.0,0.2575039494470774,0.14375987361769352,0.19273301737756715,0.4060031595576619,0.14375987361769352,0.8562401263823065,0.39178515007898895,0.0,0.10110584518167456,0.09004739336492891,0.18641390205371247,0.23064770932069512
2430,Carlos Boozer,Forward,72,29.836342592592587,6.75,12.944444444444445,0.0,0.013888888888888888,1.3888888888888888,2.0,1.7222222222222223,6.930555555555555,1.9861111111111112,0.3611111111111111,0.9444444444444444,1.9166666666666667,2.611111111111111,14.88888888888889,3.6666666666666665,104.68181818181822,99.0924242424243,0.11516666666666671,0.9946969696969697,10.915151515151516,0.0695,0.26456060606060616,0.0,10.353030303030303,0.5260151515151515,0.5405909090909091,0.23975757575757575,92.22590909090913,0.14771212121212118,0,0,0,0,0.4993270524899058,0.5006729475100942,0.0,0.0,0.0,0.016150740242261104,0.004037685060565276,0.0,0.006729475100942127,0.0,0.006729475100942127,0.0,0.05114401076716016,0.0,0.0,0.02557200538358008,0.0,0.0,0.0,0.024226110363391656,0.0,0.0,0.0,0.4629878869448183,0.008075370121130552,0.0,0.0013458950201884253,0.005383580080753701,0.0013458950201884253,0.009421265141318977,0.0013458950201884253,0.25841184387617766,0.0,0.0013458950201884253,0.0,0.006729475100942127,0.0013458950201884253,0.006729475100942127,0.004037685060565276,0.008075370121130552,0.0,0.004037685060565276,0.012113055181695828,0.0,0.0,0.0,0.0,0.006729475100942127,0.02288021534320323,0.0,0.0,0.0013458950201884253,0.0026917900403768506,0.0,0.0,0.0,0.0013458950201884253,0.03095558546433378,0.0,0.0,0.0,0.0,0.0013458950201884253,0.0,0.0,0.005383580080753701,0.0,0.0,0.0,0.0,0.40915208613728127,0.17362045760430686,0.41722745625841184,0.0,0.522207267833109,0.0,0.24629878869448182,0.23149394347240915,0.0,1.0,0.6608344549125168,0.0,0.05652759084791386,0.06056527590847914,0.06594885598923284,0.15612382234185734
2446,Rasual Butler,Guard-Forward,34,13.067156862745101,1.2058823529411764,3.911764705882353,0.6176470588235294,2.264705882352941,0.20588235294117646,0.35294117647058826,0.17647058823529413,1.7647058823529411,0.5588235294117647,0.14705882352941177,0.20588235294117646,0.4411764705882353,1.1470588235294117,3.235294117647059,-2.7941176470588234,73.61470588235295,94.51470588235293,0.07935294117647058,0.17647058823529413,11.837941176470586,0.011117647058823529,0.14794117647058824,0.0,7.4941176470588236,0.31108823529411767,0.32526470588235296,0.16549999999999998,167.47235294117647,0.05405882352941177,0,0,0,0,0.43285939968404424,0.5671406003159558,0.0,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.007898894154818325,0.001579778830963665,0.00315955766192733,0.0,0.02527646129541864,0.0,0.03317535545023697,0.0,0.00315955766192733,0.020537124802527645,0.001579778830963665,0.0,0.0,0.004739336492890996,0.0,0.001579778830963665,0.001579778830963665,0.721958925750395,0.001579778830963665,0.0,0.001579778830963665,0.0,0.004739336492890996,0.022116903633491312,0.00631911532385466,0.04897314375987362,0.0,0.001579778830963665,0.004739336492890996,0.0,0.0,0.004739336492890996,0.00631911532385466,0.004739336492890996,0.00315955766192733,0.0,0.004739336492890996,0.0,0.001579778830963665,0.0,0.001579778830963665,0.001579778830963665,0.001579778830963665,0.0,0.0,0.0,0.00631911532385466,0.0,0.0,0.0,0.001579778830963665,0.009478672985781991,0.0,0.00315955766192733,0.004739336492890996,0.0,0.0,0.00631911532385466,0.0,0.01579778830963665,0.10742496050552923,0.2638230647709321,0.08372827804107424,0.0,0.30647709320695105,0.0679304897314376,0.17061611374407584,0.001579778830963665,0.2132701421800948,0.45339652448657186,0.11532385466034756,0.21642969984202212,0.4549763033175355,0.5450236966824644,0.3175355450236967,0.001579778830963665,0.1674565560821485,0.14691943127962084,0.16903633491311215,0.19747235387045814
2449,Luis Scola,Forward,66,31.362626262626264,6.606060606060606,13.454545454545455,0.0,0.045454545454545456,2.3181818181818183,3.0,1.8484848484848484,4.636363636363637,2.121212121212121,0.36363636363636365,0.5303030303030303,2.3181818181818183,3.242424242424242,15.530303030303031,0.9848484848484849,102.68030303030307,101.13939393939397,0.12031818181818184,0.911060606060606,10.787878787878789,0.06750000000000002,0.17198484848484852,0.0,12.931818181818178,0.49457575757575784,0.5289090909090911,0.25089393939393945,95.14166666666668,0.10025757575757575,0,0,0,0,0.4588235294117647,0.5411764705882353,0.0,0.0,0.006274509803921568,0.02823529411764706,0.001568627450980392,0.004705882352941176,0.008627450980392156,0.0,0.003137254901960784,0.001568627450980392,0.03686274509803922,0.001568627450980392,0.0,0.01019607843137255,0.000784313725490196,0.0,0.0,0.007058823529411765,0.01411764705882353,0.017254901960784313,0.001568627450980392,0.5098039215686274,0.01647058823529412,0.0,0.000784313725490196,0.02588235294117647,0.006274509803921568,0.00392156862745098,0.0,0.17254901960784313,0.0,0.006274509803921568,0.001568627450980392,0.002352941176470588,0.007058823529411765,0.005490196078431373,0.008627450980392156,0.001568627450980392,0.0,0.001568627450980392,0.008627450980392156,0.0,0.0,0.0,0.005490196078431373,0.0,0.025098039215686273,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.01647058823529412,0.001568627450980392,0.0,0.000784313725490196,0.0,0.000784313725490196,0.0,0.000784313725490196,0.007058823529411765,0.042352941176470586,0.07058823529411765,0.03607843137254902,0.002352941176470588,0.29411764705882354,0.18352941176470589,0.37098039215686274,0.002352941176470588,0.5050980392156863,0.14901960784313725,0.10509803921568628,0.2384313725490196,0.15137254901960784,0.8486274509803922,0.659607843137255,0.002352941176470588,0.07058823529411765,0.07372549019607844,0.0988235294117647,0.09490196078431372
201144,Mike Conley,Guard,69,35.568599033816426,4.739130434782608,10.985507246376812,1.0289855072463767,2.608695652173913,2.318840579710145,2.753623188405797,0.37681159420289856,2.217391304347826,6.550724637681159,0.15942028985507245,2.0434782608695654,2.0434782608695654,2.2028985507246377,12.826086956521738,4.0144927536231885,103.30645161290325,97.23870967741938,0.2862096774193549,3.2843064516129035,30.50806451612903,0.011919354838709682,0.07461290322580647,0.0,9.616129032258065,0.4645806451612902,0.507532258064516,0.18250000000000005,91.91806451612902,0.11304838709677417,0,0,0,0,0.43761755485893417,0.5623824451410658,0.0,0.0,0.0006269592476489029,0.0006269592476489029,0.0,0.0006269592476489029,0.0025078369905956114,0.0006269592476489029,0.04200626959247649,0.0006269592476489029,0.12100313479623824,0.0018808777429467085,0.0,0.0012539184952978057,0.0012539184952978057,0.0,0.0,0.0,0.005015673981191223,0.0025078369905956114,0.005642633228840125,0.4670846394984326,0.0006269592476489029,0.0012539184952978057,0.008150470219435737,0.0,0.10344827586206896,0.02884012539184953,0.0,0.10156739811912226,0.0,0.0006269592476489029,0.0,0.0,0.0,0.0025078369905956114,0.00877742946708464,0.0,0.0,0.0,0.00438871473354232,0.0,0.006896551724137931,0.0,0.01128526645768025,0.007523510971786834,0.0012539184952978057,0.0,0.0,0.0,0.027586206896551724,0.0,0.0,0.0,0.0,0.0012539184952978057,0.005015673981191223,0.0,0.0006269592476489029,0.0,0.0,0.0,0.0,0.025078369905956112,0.026332288401253918,0.2545454545454545,0.02821316614420063,0.003134796238244514,0.1987460815047022,0.1962382445141066,0.2927899686520376,0.003761755485893417,0.3830721003134796,0.3084639498432602,0.15047021943573669,0.1542319749216301,0.31159874608150473,0.6884012539184953,0.5498432601880878,0.003761755485893417,0.14420062695924765,0.1310344827586207,0.09404388714733543,0.07711598746081505
201147,Corey Brewer,Forward,66,21.11893939393939,3.393939393939394,7.833333333333333,0.5909090909090909,2.227272727272727,1.4545454545454546,2.090909090909091,0.7424242424242424,1.7424242424242424,1.4242424242424243,0.2878787878787879,1.196969696969697,0.8787878787878788,1.878787878787879,8.833333333333334,0.3181818181818182,106.16949152542377,101.8033898305085,0.10471186440677971,0.7457627118644068,13.084745762711865,0.039525423728813555,0.09728813559322033,0.0,8.745762711864408,0.45198305084745755,0.5028813559322033,0.19177966101694918,99.13,0.07318644067796612,0,0,0,0,0.407514450867052,0.5924855491329479,0.0,0.000722543352601156,0.002167630057803468,0.001445086705202312,0.020953757225433526,0.006502890173410405,0.006502890173410405,0.0,0.036127167630057806,0.0036127167630057803,0.09248554913294797,0.001445086705202312,0.000722543352601156,0.0050578034682080926,0.000722543352601156,0.000722543352601156,0.0,0.0036127167630057803,0.00939306358381503,0.002167630057803468,0.002890173410404624,0.45736994219653176,0.0036127167630057803,0.000722543352601156,0.004335260115606936,0.0,0.020953757225433526,0.002167630057803468,0.004335260115606936,0.14378612716763006,0.0,0.0036127167630057803,0.001445086705202312,0.0,0.0,0.01083815028901734,0.015173410404624277,0.004335260115606936,0.002890173410404624,0.000722543352601156,0.011560693641618497,0.0,0.008670520231213872,0.000722543352601156,0.001445086705202312,0.004335260115606936,0.007947976878612716,0.0,0.0,0.0,0.03106936416184971,0.0,0.0,0.0,0.0,0.01300578034682081,0.0050578034682080926,0.007947976878612716,0.006502890173410405,0.000722543352601156,0.002890173410404624,0.001445086705202312,0.0,0.023121387283236993,0.11416184971098266,0.11488439306358382,0.09971098265895954,0.012283236994219654,0.12355491329479769,0.1315028901734104,0.40390173410404623,0.013728323699421965,0.4869942196531792,0.3273121387283237,0.08164739884393063,0.09031791907514451,0.34104046242774566,0.6589595375722543,0.5606936416184971,0.013728323699421965,0.06864161849710983,0.0708092485549133,0.13439306358381503,0.15173410404624277
201148,Brandan Wright,Forward,53,15.250000000000002,2.7547169811320753,4.490566037735849,0.0,0.018867924528301886,1.0,1.5849056603773586,1.2075471698113207,2.169811320754717,0.24528301886792453,1.2075471698113207,0.4339622641509434,0.4528301886792453,1.2264150943396226,6.509433962264151,-0.1320754716981132,104.55102040816327,97.9795918367347,0.04542857142857143,0.04081632653061224,7.0200000000000005,0.09426530612244899,0.1573877551020409,0.0,6.512244897959184,0.5700612244897958,0.5927755102040816,0.17065306122448975,95.5104081632653,0.13787755102040813,0,0,0,0,0.6457831325301204,0.3542168674698795,0.004819277108433735,0.021686746987951807,0.0,0.060240963855421686,0.05783132530120482,0.0024096385542168677,0.007228915662650603,0.0,0.004819277108433735,0.0,0.01927710843373494,0.0,0.00963855421686747,0.004819277108433735,0.0,0.0,0.0,0.0024096385542168677,0.0024096385542168677,0.0024096385542168677,0.0024096385542168677,0.21927710843373494,0.024096385542168676,0.0,0.0024096385542168677,0.00963855421686747,0.014457831325301205,0.0,0.0,0.18313253012048192,0.0,0.0,0.021686746987951807,0.021686746987951807,0.0,0.00963855421686747,0.0024096385542168677,0.04578313253012048,0.012048192771084338,0.0024096385542168677,0.012048192771084338,0.0,0.0024096385542168677,0.0,0.0024096385542168677,0.004819277108433735,0.01927710843373494,0.0024096385542168677,0.0,0.0,0.01927710843373494,0.0,0.0,0.0,0.0,0.007228915662650603,0.0,0.004819277108433735,0.00963855421686747,0.0024096385542168677,0.01927710843373494,0.10120481927710843,0.0,0.021686746987951807,0.0,0.0024096385542168677,0.0024096385542168677,0.0024096385542168677,0.06265060240963856,0.28433734939759037,0.6457831325301204,0.0024096385542168677,0.8506024096385543,0.004819277108433735,0.1180722891566265,0.024096385542168676,0.007228915662650603,0.9927710843373494,0.9180722891566265,0.0024096385542168677,0.00963855421686747,0.0,0.02650602409638554,0.043373493975903614
201150,Spencer Hawes,Center,50,24.928666666666665,4.12,8.54,0.1,0.34,1.18,1.62,1.92,5.2,2.38,1.18,0.4,1.54,2.64,9.52,1.2,102.07567567567567,98.7783783783784,0.16535135135135137,1.426756756756757,19.848648648648645,0.0981081081081081,0.23883783783783782,0.0,11.327027027027027,0.477783783783784,0.5040540540540541,0.19964864864864867,93.59810810810811,0.11313513513513514,0,0,0,0,0.3986394557823129,0.601360544217687,0.0,0.0027210884353741495,0.0027210884353741495,0.050340136054421766,0.0163265306122449,0.0,0.0013605442176870747,0.0,0.0027210884353741495,0.0,0.027210884353741496,0.0,0.0013605442176870747,0.012244897959183673,0.0,0.0,0.0,0.00816326530612245,0.005442176870748299,0.02312925170068027,0.0,0.5755102040816327,0.005442176870748299,0.0,0.0013605442176870747,0.02857142857142857,0.027210884353741496,0.0013605442176870747,0.0,0.11700680272108843,0.0,0.0,0.0,0.005442176870748299,0.0,0.0163265306122449,0.0013605442176870747,0.0013605442176870747,0.004081632653061225,0.0,0.005442176870748299,0.0,0.0027210884353741495,0.0,0.0,0.0,0.00816326530612245,0.0013605442176870747,0.0,0.0,0.0013605442176870747,0.0,0.0,0.0,0.0,0.021768707482993196,0.0,0.004081632653061225,0.0013605442176870747,0.0,0.005442176870748299,0.0013605442176870747,0.0013605442176870747,0.006802721088435374,0.034013605442176874,0.30612244897959184,0.04217687074829932,0.0013605442176870747,0.19183673469387755,0.14965986394557823,0.2748299319727891,0.0013605442176870747,0.3659863945578231,0.38231292517006804,0.1523809523809524,0.09795918367346938,0.3836734693877551,0.6163265306122448,0.5333333333333333,0.0013605442176870747,0.10612244897959183,0.1292517006802721,0.11972789115646258,0.11020408163265306
201155,Rodney Stuckey,Guard,55,29.87151515151514,4.654545454545454,10.854545454545455,0.6,1.8909090909090909,4.8545454545454545,5.818181818181818,0.6909090909090909,1.8909090909090909,3.8181818181818183,0.18181818181818182,0.8,1.9272727272727272,2.2545454545454544,14.763636363636364,-0.6,101.45090909090908,105.62909090909092,0.2178727272727273,2.288363636363637,21.48181818181818,0.026672727272727275,0.07340000000000002,0.0,10.816363636363635,0.4167090909090908,0.5018909090909092,0.23234545454545455,91.15036363636362,0.09940000000000003,0,0,0,0,0.4299835255354201,0.5700164744645799,0.0,0.0,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.004118616144975288,0.002471169686985173,0.0,0.10296540362438221,0.0008237232289950577,0.1013179571663921,0.0016474464579901153,0.0,0.009060955518945634,0.002471169686985173,0.0,0.0,0.0032948929159802307,0.007413509060955519,0.0008237232289950577,0.004942339373970346,0.5016474464579901,0.005766062602965404,0.002471169686985173,0.006589785831960461,0.0,0.007413509060955519,0.023064250411861616,0.0,0.10873146622734761,0.0,0.0016474464579901153,0.0008237232289950577,0.0,0.0,0.0016474464579901153,0.008237232289950576,0.0,0.0,0.0,0.009060955518945634,0.0,0.0032948929159802307,0.0,0.005766062602965404,0.008237232289950576,0.0016474464579901153,0.0,0.0,0.0008237232289950577,0.03459637561779242,0.0,0.0,0.0,0.0,0.01070840197693575,0.0016474464579901153,0.0008237232289950577,0.0,0.0,0.0,0.0,0.0,0.011532125205930808,0.044481054365733116,0.11449752883031301,0.023064250411861616,0.004118616144975288,0.3698517298187809,0.1441515650741351,0.29983525535420097,0.004118616144975288,0.37891268533772654,0.18204283360790774,0.1886326194398682,0.24629324546952225,0.18616144975288304,0.8138385502471169,0.5024711696869851,0.004118616144975288,0.14250411861614498,0.085667215815486,0.13673805601317957,0.128500823723229
201156,Nick Young,Wing,73,26.377625570776257,4.726027397260274,11.657534246575343,1.643835616438356,4.315068493150685,2.191780821917808,2.5616438356164384,0.4383561643835616,1.547945205479452,0.8082191780821918,0.2876712328767123,0.6438356164383562,1.2328767123287672,2.2054794520547945,13.287671232876713,-1.9726027397260273,98.39838709677421,106.1870967741935,0.05388709677419358,0.4032258064516129,5.120967741935485,0.018870967741935488,0.06851612903225807,0.0,8.708064516129031,0.46788709677419354,0.5069354838709678,0.2384354838709678,94.35870967741934,0.06651612903225808,0,0,0,0,0.35348837209302325,0.6465116279069767,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0011627906976744186,0.0,0.0,0.06162790697674419,0.002325581395348837,0.02441860465116279,0.0,0.0,0.026744186046511628,0.0,0.0,0.0,0.0069767441860465115,0.0011627906976744186,0.0,0.002325581395348837,0.7476744186046511,0.0,0.0034883720930232558,0.0,0.0,0.002325581395348837,0.04534883720930233,0.0,0.03372093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0034883720930232558,0.0,0.0,0.0,0.0034883720930232558,0.0,0.002325581395348837,0.0,0.0,0.0011627906976744186,0.0034883720930232558,0.0,0.0,0.0,0.0034883720930232558,0.0,0.0,0.0,0.0,0.009302325581395349,0.0,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0,0.0,0.0,0.009302325581395349,0.06046511627906977,0.42441860465116277,0.05930232558139535,0.002325581395348837,0.31046511627906975,0.05232558139534884,0.09069767441860466,0.002325581395348837,0.11046511627906977,0.5441860465116279,0.1313953488372093,0.2116279069767442,0.5465116279069767,0.45348837209302323,0.31627906976744186,0.002325581395348837,0.18023255813953487,0.2453488372093023,0.1325581395348837,0.12325581395348838
